candidate_name,pollster,sample_size,end_date,numeric_grade,methodology,state,pct,pollscore,transparency_score,start_date,num_harris
Kamala Harris,Marquette Law School,738,2024-09-05,3,Live Phone/Email,Wisconsin,48,-1.1,10,2024-08-28,354
Kamala Harris,Patriot Polling,857,2024-09-03,1.1,IVR,Pennsylvania,47.9,0.6,5,2024-09-01,411
Kamala Harris,Patriot Polling,822,2024-09-03,1.1,IVR,Michigan,48.4,0.6,5,2024-09-01,398
Kamala Harris,Patriot Polling,826,2024-09-03,1.1,IVR,Wisconsin,47.9,0.6,5,2024-09-01,396
Kamala Harris,Patriot Polling,804,2024-09-03,1.1,IVR,North Carolina,47.5,0.6,5,2024-09-01,382
Kamala Harris,Patriot Polling,814,2024-09-03,1.1,IVR,Georgia,48.3,0.6,5,2024-09-01,393
Kamala Harris,Patriot Polling,804,2024-09-03,1.1,IVR,Arizona,46.9,0.6,5,2024-09-01,377
Kamala Harris,Patriot Polling,788,2024-09-03,1.1,IVR,Nevada,46.8,0.6,5,2024-09-01,369
Kamala Harris,Lake Research,600,2024-09-02,1.2,Live Phone,Indiana,42,0.1,1,2024-08-26,252
Kamala Harris,Cygnal,400,2024-09-01,2.1,Live Phone/Text-to-Web,Alaska,43.1,-1.1,4,2024-08-30,172
Kamala Harris,SoonerPoll.com,323,2024-08-31,1.8,Online Panel,Oklahoma,39.9,0.3,10,2024-08-24,129
Kamala Harris,YouGov,1200,2024-08-31,3,Online Panel,Texas,44,-1.1,9,2024-08-23,528
Kamala Harris,YouGov,1200,2024-08-31,3,Online Panel,Texas,44,-1.1,9,2024-08-23,528
Kamala Harris,Gonzales Research & Media Services,820,2024-08-30,1.2,Live Phone,Maryland,56,0.4,5,2024-08-24,459
Kamala Harris,Wick,1607,2024-08-29,1.4,IVR/Text-to-Web,Pennsylvania,47,0.1,5,2024-08-27,755
Kamala Harris,Wick,1607,2024-08-29,1.4,IVR/Text-to-Web,Pennsylvania,49,0.1,5,2024-08-27,787
Kamala Harris,SurveyUSA,635,2024-08-29,2.8,Online Panel,Minnesota,48,-1.3,8,2024-08-27,305
Kamala Harris,Global Strategy Group,600,2024-08-29,1.8,Live Phone/Text-to-Web,Nebraska,37,-0.5,1,2024-08-26,222
Kamala Harris,Lake Research,800,2024-08-29,1.2,Live Phone,Texas,43,0.1,1,2024-08-24,344
Kamala Harris,CNN/SSRS,682,2024-08-29,2.8,Probability Panel,Arizona,44,-0.6,10,2024-08-23,300
Kamala Harris,CNN/SSRS,617,2024-08-29,2.8,Probability Panel,Georgia,48,-0.6,10,2024-08-23,296
Kamala Harris,CNN/SSRS,708,2024-08-29,2.8,Probability Panel,Michigan,48,-0.6,10,2024-08-23,340
Kamala Harris,CNN/SSRS,626,2024-08-29,2.8,Probability Panel,Nevada,48,-0.6,10,2024-08-23,300
Kamala Harris,CNN/SSRS,789,2024-08-29,2.8,Probability Panel,Pennsylvania,47,-0.6,10,2024-08-23,371
Kamala Harris,CNN/SSRS,976,2024-08-29,2.8,Probability Panel,Wisconsin,50,-0.6,10,2024-08-23,488
Kamala Harris,East Carolina University,920,2024-08-28,2.6,IVR/Text-to-Web,North Carolina,46.9,-0.5,7,2024-08-26,431
Kamala Harris,Glengariff Group Inc.,600,2024-08-28,1.5,Live Phone,Michigan,43.5,-0.2,1,2024-08-26,261
Kamala Harris,Emerson,720,2024-08-28,2.9,IVR/Online Panel/Text-to-Web,Arizona,47.5,-1.1,7,2024-08-25,342
Kamala Harris,Emerson,800,2024-08-28,2.9,IVR/Online Panel/Text-to-Web,Michigan,51.2,-1.1,7,2024-08-25,410
Kamala Harris,Emerson,1168,2024-08-28,2.9,IVR/Online Panel/Text-to-Web,Nevada,49.4,-1.1,7,2024-08-25,577
Kamala Harris,Emerson,950,2024-08-28,2.9,IVR/Online Panel/Text-to-Web,Pennsylvania,49.4,-1.1,7,2024-08-25,469
Kamala Harris,Emerson,850,2024-08-28,2.9,IVR/Online Panel/Text-to-Web,Wisconsin,49.1,-1.1,7,2024-08-25,417
Kamala Harris,Emerson,775,2024-08-28,2.9,IVR/Online Panel/Text-to-Web,North Carolina,49,-1.1,7,2024-08-25,380
Kamala Harris,Emerson,800,2024-08-28,2.9,IVR/Online Panel/Text-to-Web,Georgia,50.1,-1.1,7,2024-08-25,401
Kamala Harris,Redfield & Wilton Strategies,812,2024-08-28,1.8,Online Panel,North Carolina,44,0.4,9,2024-08-25,357
Kamala Harris,Redfield & Wilton Strategies,530,2024-08-28,1.8,Online Panel,Arizona,45,0.4,9,2024-08-25,238
Kamala Harris,Redfield & Wilton Strategies,850,2024-08-28,1.8,Online Panel,Florida,43,0.4,9,2024-08-25,366
Kamala Harris,Redfield & Wilton Strategies,699,2024-08-28,1.8,Online Panel,Georgia,42,0.4,9,2024-08-25,294
Kamala Harris,Redfield & Wilton Strategies,761,2024-08-28,1.8,Online Panel,Michigan,47,0.4,9,2024-08-25,358
Kamala Harris,Redfield & Wilton Strategies,426,2024-08-28,1.8,Online Panel,Minnesota,51,0.4,9,2024-08-25,217
Kamala Harris,Redfield & Wilton Strategies,490,2024-08-28,1.8,Online Panel,Nevada,47,0.4,9,2024-08-25,230
Kamala Harris,Redfield & Wilton Strategies,488,2024-08-28,1.8,Online Panel,New Mexico,47,0.4,9,2024-08-25,229
Kamala Harris,Redfield & Wilton Strategies,1071,2024-08-28,1.8,Online Panel,Pennsylvania,46,0.4,9,2024-08-25,493
Kamala Harris,Redfield & Wilton Strategies,672,2024-08-28,1.8,Online Panel,Wisconsin,48,0.4,9,2024-08-25,323
Kamala Harris,Morning Consult,805,2024-08-27,1.9,Online Panel,Arizona,49,-0.3,3,2024-08-23,394
Kamala Harris,Morning Consult,805,2024-08-27,1.9,Online Panel,Arizona,48,-0.3,3,2024-08-23,386
Kamala Harris,Morning Consult,776,2024-08-27,1.9,Online Panel,Arizona,49,-0.3,3,2024-08-23,380
Kamala Harris,Morning Consult,776,2024-08-27,1.9,Online Panel,Arizona,48,-0.3,3,2024-08-23,372
Kamala Harris,SurveyUSA,1293,2024-08-27,2.8,IVR/Online Panel/Text-to-Web,Nebraska,37,-1.3,8,2024-08-23,478
Kamala Harris,SurveyUSA,507,2024-08-27,2.8,IVR/Online Panel/Text-to-Web,Nebraska,47,-1.3,8,2024-08-23,238
Kamala Harris,Beacon/Shaw,1014,2024-08-26,2.8,Live Phone/Text-to-Web,Arizona,48,-1.1,9,2024-08-23,487
Kamala Harris,Beacon/Shaw,1014,2024-08-26,2.8,Live Phone/Text-to-Web,Arizona,50,-1.1,9,2024-08-23,507
Kamala Harris,Beacon/Shaw,1014,2024-08-26,2.8,Live Phone/Text-to-Web,Georgia,48,-1.1,9,2024-08-23,487
Kamala Harris,Beacon/Shaw,1014,2024-08-26,2.8,Live Phone/Text-to-Web,Georgia,50,-1.1,9,2024-08-23,507
Kamala Harris,Beacon/Shaw,1026,2024-08-26,2.8,Live Phone/Text-to-Web,Nevada,48,-1.1,9,2024-08-23,492
Kamala Harris,Beacon/Shaw,1026,2024-08-26,2.8,Live Phone/Text-to-Web,Nevada,50,-1.1,9,2024-08-23,513
Kamala Harris,Beacon/Shaw,999,2024-08-26,2.8,Live Phone/Text-to-Web,North Carolina,47,-1.1,9,2024-08-23,470
Kamala Harris,Beacon/Shaw,999,2024-08-26,2.8,Live Phone/Text-to-Web,North Carolina,49,-1.1,9,2024-08-23,490
Kamala Harris,Morning Consult,801,2024-08-26,1.9,Online Panel,Georgia,47,-0.3,3,2024-08-23,376
Kamala Harris,Morning Consult,801,2024-08-26,1.9,Online Panel,Georgia,49,-0.3,3,2024-08-23,392
Kamala Harris,Morning Consult,737,2024-08-26,1.9,Online Panel,Georgia,48,-0.3,3,2024-08-23,354
Kamala Harris,Morning Consult,737,2024-08-26,1.9,Online Panel,Georgia,50,-0.3,3,2024-08-23,368
Kamala Harris,Morning Consult,702,2024-08-26,1.9,Online Panel,Michigan,48,-0.3,3,2024-08-23,337
Kamala Harris,Morning Consult,702,2024-08-26,1.9,Online Panel,Michigan,49,-0.3,3,2024-08-23,344
Kamala Harris,Morning Consult,651,2024-08-26,1.9,Online Panel,Michigan,49,-0.3,3,2024-08-23,319
Kamala Harris,Morning Consult,651,2024-08-26,1.9,Online Panel,Michigan,49,-0.3,3,2024-08-23,319
Kamala Harris,Morning Consult,450,2024-08-26,1.9,Online Panel,Nevada,48,-0.3,3,2024-08-23,216
Kamala Harris,Morning Consult,450,2024-08-26,1.9,Online Panel,Nevada,49,-0.3,3,2024-08-23,220
Kamala Harris,Morning Consult,416,2024-08-26,1.9,Online Panel,Nevada,48,-0.3,3,2024-08-23,200
Kamala Harris,Morning Consult,416,2024-08-26,1.9,Online Panel,Nevada,50,-0.3,3,2024-08-23,208
Kamala Harris,Morning Consult,700,2024-08-26,1.9,Online Panel,North Carolina,48,-0.3,3,2024-08-23,336
Kamala Harris,Morning Consult,700,2024-08-26,1.9,Online Panel,North Carolina,49,-0.3,3,2024-08-23,343
Kamala Harris,Morning Consult,645,2024-08-26,1.9,Online Panel,North Carolina,48,-0.3,3,2024-08-23,310
Kamala Harris,Morning Consult,645,2024-08-26,1.9,Online Panel,North Carolina,49,-0.3,3,2024-08-23,316
Kamala Harris,Morning Consult,803,2024-08-26,1.9,Online Panel,Pennsylvania,51,-0.3,3,2024-08-23,410
Kamala Harris,Morning Consult,803,2024-08-26,1.9,Online Panel,Pennsylvania,51,-0.3,3,2024-08-23,410
Kamala Harris,Morning Consult,758,2024-08-26,1.9,Online Panel,Pennsylvania,51,-0.3,3,2024-08-23,387
Kamala Harris,Morning Consult,758,2024-08-26,1.9,Online Panel,Pennsylvania,51,-0.3,3,2024-08-23,387
Kamala Harris,Morning Consult,701,2024-08-26,1.9,Online Panel,Wisconsin,51,-0.3,3,2024-08-23,358
Kamala Harris,Morning Consult,701,2024-08-26,1.9,Online Panel,Wisconsin,52,-0.3,3,2024-08-23,365
Kamala Harris,Morning Consult,648,2024-08-26,1.9,Online Panel,Wisconsin,52,-0.3,3,2024-08-23,337
Kamala Harris,Morning Consult,648,2024-08-26,1.9,Online Panel,Wisconsin,53,-0.3,3,2024-08-23,343
Kamala Harris,EPIC/MRA,600,2024-08-26,1.9,Live Phone,Michigan,45,-0.7,3,2024-08-23,270
Kamala Harris,EPIC/MRA,600,2024-08-26,1.9,Live Phone,Michigan,46,-0.7,3,2024-08-23,276
Kamala Harris,Cherry Communications,600,2024-08-26,1,Live Phone,Florida,45,0.2,1,2024-08-15,270
Kamala Harris,YouGov,500,2024-08-23,3,Online Panel,Pennsylvania,43,-1.1,9,2024-08-15,215
Kamala Harris,YouGov,500,2024-08-23,3,Online Panel,Pennsylvania,43,-1.1,9,2024-08-15,215
Kamala Harris,YouGov,500,2024-08-23,3,Online Panel,Wisconsin,48,-1.1,9,2024-08-15,240
Kamala Harris,YouGov,500,2024-08-23,3,Online Panel,Wisconsin,45,-1.1,9,2024-08-15,225
Kamala Harris,YouGov,500,2024-08-23,3,Online Panel,Michigan,44,-1.1,9,2024-08-15,220
Kamala Harris,YouGov,500,2024-08-23,3,Online Panel,Michigan,44,-1.1,9,2024-08-15,220
Kamala Harris,PPP,725,2024-08-22,1.4,IVR/Text-to-Web,Texas,42,0,4,2024-08-21,304
Kamala Harris,PPP,725,2024-08-22,1.4,IVR/Text-to-Web,Texas,44,0,4,2024-08-21,319
Kamala Harris,PPP,837,2024-08-22,1.4,IVR/Text-to-Web,Florida,45,0,4,2024-08-21,377
Kamala Harris,PPP,837,2024-08-22,1.4,IVR/Text-to-Web,Florida,47,0,4,2024-08-21,393
Kamala Harris,Emerson,965,2024-08-22,2.9,IVR/Online Panel/Text-to-Web,New Mexico,53.6,-1.1,7,2024-08-20,517
Kamala Harris,Emerson,965,2024-08-22,2.9,IVR/Online Panel/Text-to-Web,New Mexico,51,-1.1,7,2024-08-20,492
Kamala Harris,TIPP,1001,2024-08-22,1.8,Online Panel,Michigan,46.4,-0.4,3,2024-08-20,464
Kamala Harris,TIPP,741,2024-08-22,1.8,Online Panel,Michigan,48.4,-0.4,3,2024-08-20,359
Kamala Harris,TIPP,1001,2024-08-22,1.8,Online Panel,Michigan,43.7,-0.4,3,2024-08-20,437
Kamala Harris,TIPP,741,2024-08-22,1.8,Online Panel,Michigan,46.8,-0.4,3,2024-08-20,347
Kamala Harris,SurveyUSA/High Point University,1053,2024-08-21,2.8,Online Panel,North Carolina,46,-1.3,10,2024-08-19,484
Kamala Harris,SurveyUSA/High Point University,941,2024-08-21,2.8,Online Panel,North Carolina,47,-1.3,10,2024-08-19,442
Kamala Harris,Fabrizio Ward,400,2024-08-21,1.7,Online Panel/Text-to-Web,Michigan,44,-0.1,6.5,2024-08-19,176
Kamala Harris,Fabrizio Ward,400,2024-08-21,1.7,Online Panel/Text-to-Web,Michigan,46,-0.1,6.5,2024-08-19,184
Kamala Harris,Fabrizio Ward,400,2024-08-21,1.7,Online Panel/Text-to-Web,Pennsylvania,43,-0.1,6.5,2024-08-19,172
Kamala Harris,Fabrizio Ward,400,2024-08-21,1.7,Online Panel/Text-to-Web,Pennsylvania,46,-0.1,6.5,2024-08-19,184
Kamala Harris,Fabrizio Ward,400,2024-08-21,1.7,Online Panel/Text-to-Web,Wisconsin,47,-0.1,6.5,2024-08-19,188
Kamala Harris,Fabrizio Ward,400,2024-08-21,1.7,Online Panel/Text-to-Web,Wisconsin,49,-0.1,6.5,2024-08-19,196
Kamala Harris,BK Strategies,600,2024-08-21,1.3,Live Phone,Wisconsin,48,0.3,1.5,2024-08-19,288
Kamala Harris,Fabrizio/Impact,600,2024-08-20,1.7,Live Phone,Maryland,59,-0.3,2,2024-08-14,354
Kamala Harris,Fabrizio/Impact,600,2024-08-20,1.7,Live Phone,Maryland,64,-0.3,2,2024-08-14,384
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,Arizona,47.6,0.2,4,2024-08-14,286
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,Arizona,46.1,0.2,4,2024-08-14,277
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,Georgia,48.9,0.2,4,2024-08-14,293
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,Georgia,46.8,0.2,4,2024-08-14,281
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,North Carolina,47.2,0.2,4,2024-08-14,283
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,North Carolina,46.5,0.2,4,2024-08-14,279
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,Pennsylvania,48.2,0.2,4,2024-08-14,289
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,Pennsylvania,46.3,0.2,4,2024-08-14,278
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,Wisconsin,47.9,0.2,4,2024-08-14,287
Kamala Harris,Spry Strategies,600,2024-08-20,1.5,IVR/Text-to-Web,Wisconsin,46.3,0.2,4,2024-08-14,278
Kamala Harris,U. New Hampshire,2048,2024-08-19,2.6,Probability Panel,New Hampshire,50,-0.3,10,2024-08-15,1024
Kamala Harris,U. New Hampshire,2048,2024-08-19,2.6,Probability Panel,New Hampshire,52,-0.3,10,2024-08-15,1065
Kamala Harris,U. New Hampshire,924,2024-08-19,2.6,Probability Panel,Vermont,67,-0.3,10,2024-08-15,619
Kamala Harris,U. New Hampshire,924,2024-08-19,2.6,Probability Panel,Vermont,70,-0.3,10,2024-08-15,647
Kamala Harris,U. New Hampshire,951,2024-08-19,2.6,Probability Panel,Maine,55,-0.3,10,2024-08-15,523
Kamala Harris,U. New Hampshire,951,2024-08-19,2.6,Probability Panel,Maine,58,-0.3,10,2024-08-15,552
Kamala Harris,U. New Hampshire,490,2024-08-19,2.6,Probability Panel,Maine,62,-0.3,10,2024-08-15,304
Kamala Harris,U. New Hampshire,476,2024-08-19,2.6,Probability Panel,Maine,64,-0.3,10,2024-08-15,305
Kamala Harris,U. New Hampshire,443,2024-08-19,2.6,Probability Panel,Maine,49,-0.3,10,2024-08-15,217
Kamala Harris,U. New Hampshire,432,2024-08-19,2.6,Probability Panel,Maine,52,-0.3,10,2024-08-15,225
Kamala Harris,Remington,656,2024-08-17,2.6,IVR,Nebraska,50,-0.6,7,2024-08-14,328
Kamala Harris,Change Research,437,2024-08-17,1.4,Text-to-Web/Online Ad,Nebraska,47,0.6,5,2024-08-10,205
Kamala Harris,Roanoke College,691,2024-08-16,2.6,Live Phone/Online Panel,Virginia,47,-0.4,7,2024-08-12,325
Kamala Harris,Roanoke College,691,2024-08-16,2.6,Live Phone/Online Panel,Virginia,45,-0.4,7,2024-08-12,311
Kamala Harris,Noble Predictive Insights,1003,2024-08-16,2.4,Online Panel,Arizona,44,-0.4,6,2024-08-12,441
Kamala Harris,Noble Predictive Insights,1003,2024-08-16,2.4,Online Panel,Arizona,43,-0.4,6,2024-08-12,431
Kamala Harris,YouGov,900,2024-08-16,3,Online Panel,Missouri,41,-1.1,9,2024-08-08,369
Kamala Harris,University of Houston/Texas Southern University,1365,2024-08-16,2.2,Online Panel,Texas,44.6,-0.3,9,2024-08-05,609
Kamala Harris,Siena/NYT,677,2024-08-15,3,Live Phone,Nevada,46,-1.5,9,2024-08-12,311
Kamala Harris,Siena/NYT,677,2024-08-15,3,Live Phone,Nevada,47,-1.5,9,2024-08-12,318
Kamala Harris,Siena/NYT,677,2024-08-15,3,Live Phone,Nevada,42,-1.5,9,2024-08-12,284
Kamala Harris,Siena/NYT,677,2024-08-15,3,Live Phone,Nevada,44,-1.5,9,2024-08-12,298
Kamala Harris,Redfield & Wilton Strategies,592,2024-08-15,1.8,Online Panel,Arizona,43,0.4,9,2024-08-12,255
Kamala Harris,Redfield & Wilton Strategies,1296,2024-08-15,1.8,Online Panel,Florida,43,0.4,9,2024-08-12,557
Kamala Harris,Redfield & Wilton Strategies,692,2024-08-15,1.8,Online Panel,Georgia,46,0.4,9,2024-08-12,318
Kamala Harris,Redfield & Wilton Strategies,530,2024-08-15,1.8,Online Panel,Michigan,44,0.4,9,2024-08-12,233
Kamala Harris,Redfield & Wilton Strategies,475,2024-08-15,1.8,Online Panel,Minnesota,47,0.4,9,2024-08-12,223
Kamala Harris,Redfield & Wilton Strategies,536,2024-08-15,1.8,Online Panel,Nevada,42,0.4,9,2024-08-12,225
Kamala Harris,Redfield & Wilton Strategies,453,2024-08-15,1.8,Online Panel,New Mexico,47,0.4,9,2024-08-12,213
Kamala Harris,Redfield & Wilton Strategies,601,2024-08-15,1.8,Online Panel,North Carolina,44,0.4,9,2024-08-12,264
Kamala Harris,Redfield & Wilton Strategies,825,2024-08-15,1.8,Online Panel,Pennsylvania,46,0.4,9,2024-08-12,380
Kamala Harris,Redfield & Wilton Strategies,469,2024-08-15,1.8,Online Panel,Wisconsin,48,0.4,9,2024-08-12,225
Kamala Harris,Siena/NYT,677,2024-08-15,3,Live Phone,Arizona,49,-1.5,9,2024-08-08,332
Kamala Harris,Siena/NYT,677,2024-08-15,3,Live Phone,Arizona,50,-1.5,9,2024-08-08,338
Kamala Harris,Siena/NYT,677,2024-08-15,3,Live Phone,Arizona,45,-1.5,9,2024-08-08,305
Kamala Harris,Siena/NYT,677,2024-08-15,3,Live Phone,Arizona,47,-1.5,9,2024-08-08,318
Kamala Harris,St. Anselm,1656,2024-08-14,2.4,Online Panel,New Hampshire,51,-0.5,6,2024-08-13,845
Kamala Harris,Emerson,1000,2024-08-14,2.9,IVR/Online Panel/Text-to-Web,Pennsylvania,49.3,-1.1,7,2024-08-13,493
Kamala Harris,Emerson,1000,2024-08-14,2.9,IVR/Online Panel/Text-to-Web,Pennsylvania,46.8,-1.1,7,2024-08-13,468
Kamala Harris,TIPP,1015,2024-08-14,1.8,Online Panel,Wisconsin,47,-0.4,3,2024-08-12,477
Kamala Harris,TIPP,976,2024-08-14,1.8,Online Panel,Wisconsin,47.2,-0.4,3,2024-08-12,461
Kamala Harris,TIPP,1015,2024-08-14,1.8,Online Panel,Wisconsin,45.3,-0.4,3,2024-08-12,460
Kamala Harris,TIPP,976,2024-08-14,1.8,Online Panel,Wisconsin,46.2,-0.4,3,2024-08-12,451
Kamala Harris,Siena/NYT,655,2024-08-14,3,Live Phone,North Carolina,49,-1.5,9,2024-08-09,321
Kamala Harris,Siena/NYT,655,2024-08-14,3,Live Phone,North Carolina,49,-1.5,9,2024-08-09,321
Kamala Harris,Siena/NYT,655,2024-08-14,3,Live Phone,North Carolina,45,-1.5,9,2024-08-09,295
Kamala Harris,Siena/NYT,655,2024-08-14,3,Live Phone,North Carolina,46,-1.5,9,2024-08-09,301
Kamala Harris,Siena/NYT,661,2024-08-14,3,Live Phone,Georgia,44,-1.5,9,2024-08-09,291
Kamala Harris,Siena/NYT,661,2024-08-14,3,Live Phone,Georgia,46,-1.5,9,2024-08-09,304
Kamala Harris,Siena/NYT,661,2024-08-14,3,Live Phone,Georgia,41,-1.5,9,2024-08-09,271
Kamala Harris,Siena/NYT,661,2024-08-14,3,Live Phone,Georgia,44,-1.5,9,2024-08-09,291
Kamala Harris,Strategies 360,400,2024-08-14,1.3,Online Panel/Text-to-Web,Arizona,47,0.1,5,2024-08-07,188
Kamala Harris,Strategies 360,350,2024-08-14,1.3,Online Panel/Text-to-Web,Nevada,48,0.1,5,2024-08-07,168
Kamala Harris,RMG Research,540,2024-08-14,2.3,Online Panel,Montana,39,-0.4,5,2024-08-06,211
Kamala Harris,Quinnipiac,1738,2024-08-12,2.8,Live Phone,Pennsylvania,48,-0.5,9,2024-08-08,834
Kamala Harris,Quinnipiac,1738,2024-08-12,2.8,Live Phone,Pennsylvania,50,-0.5,9,2024-08-08,869
Kamala Harris,Suffolk,500,2024-08-11,2.9,Live Phone,Florida,41.8,-1,8,2024-08-07,209
Kamala Harris,Fabrizio/Impact,600,2024-08-11,1.7,Live Phone/Text-to-Web,Michigan,43,-0.3,2,2024-08-07,258
Kamala Harris,Fabrizio/Impact,600,2024-08-11,1.7,Live Phone/Text-to-Web,Michigan,48,-0.3,2,2024-08-07,288
Kamala Harris,Franklin and Marshall College,920,2024-08-11,2.4,Mail-to-Web/Mail-to-Phone,Pennsylvania,46,-0.1,8.5,2024-07-21,423
Kamala Harris,Siena/NYT,693,2024-08-09,3,Live Phone,Pennsylvania,49,-1.5,9,2024-08-06,340
Kamala Harris,Siena/NYT,693,2024-08-09,3,Live Phone,Pennsylvania,50,-1.5,9,2024-08-06,346
Kamala Harris,Siena/NYT,693,2024-08-09,3,Live Phone,Pennsylvania,45,-1.5,9,2024-08-06,312
Kamala Harris,Siena/NYT,693,2024-08-09,3,Live Phone,Pennsylvania,46,-1.5,9,2024-08-06,319
Kamala Harris,YouGov Blue,802,2024-08-09,3,Online Panel,North Carolina,46,-1.1,9,2024-08-05,369
Kamala Harris,HarrisX,800,2024-08-09,1.5,Online Panel,Utah,25,-0.1,6,2024-08-02,200
Kamala Harris,HarrisX,800,2024-08-09,1.5,Online Panel,Utah,28,-0.1,6,2024-08-02,224
Kamala Harris,Siena/NYT,619,2024-08-08,3,Live Phone,Michigan,45,-1.5,9,2024-08-05,279
Kamala Harris,Siena/NYT,619,2024-08-08,3,Live Phone,Michigan,50,-1.5,9,2024-08-05,310
Kamala Harris,Siena/NYT,619,2024-08-08,3,Live Phone,Michigan,44,-1.5,9,2024-08-05,272
Kamala Harris,Siena/NYT,619,2024-08-08,3,Live Phone,Michigan,48,-1.5,9,2024-08-05,297
Kamala Harris,Siena/NYT,661,2024-08-08,3,Live Phone,Wisconsin,50,-1.5,9,2024-08-05,330
Kamala Harris,Siena/NYT,661,2024-08-08,3,Live Phone,Wisconsin,50,-1.5,9,2024-08-05,330
Kamala Harris,Siena/NYT,661,2024-08-08,3,Live Phone,Wisconsin,49,-1.5,9,2024-08-05,324
Kamala Harris,Siena/NYT,661,2024-08-08,3,Live Phone,Wisconsin,49,-1.5,9,2024-08-05,324
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,Arizona,45,0.3,4.5,2024-07-31,270
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,Arizona,46,0.3,4.5,2024-07-31,276
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,Michigan,44,0.3,4.5,2024-07-31,264
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,Michigan,47,0.3,4.5,2024-07-31,282
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,North Carolina,46,0.3,4.5,2024-07-31,276
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,North Carolina,46,0.3,4.5,2024-07-31,276
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,Pennsylvania,44,0.3,4.5,2024-07-31,264
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,Pennsylvania,46,0.3,4.5,2024-07-31,276
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,Wisconsin,45,0.3,4.5,2024-07-31,270
Kamala Harris,Navigator,600,2024-08-08,1.3,Text-to-Web,Wisconsin,48,0.3,4.5,2024-07-31,288
Kamala Harris,Emerson,1000,2024-08-06,2.9,Online Panel/Text-to-Web,Montana,42.5,-1.1,7,2024-08-05,425
Kamala Harris,Emerson,1000,2024-08-06,2.9,Online Panel/Text-to-Web,Montana,39,-1.1,7,2024-08-05,390
Kamala Harris,HighGround,500,2024-08-05,1.8,Live Phone,Arizona,44.4,-0.3,3.5,2024-07-30,222
Kamala Harris,Redfield & Wilton Strategies,567,2024-08-03,1.8,Online Panel,Arizona,44,0.4,9,2024-07-31,249
Kamala Harris,Redfield & Wilton Strategies,976,2024-08-03,1.8,Online Panel,Florida,41,0.4,9,2024-07-31,400
Kamala Harris,Redfield & Wilton Strategies,1128,2024-08-03,1.8,Online Panel,Georgia,44,0.4,9,2024-07-31,496
Kamala Harris,Redfield & Wilton Strategies,771,2024-08-03,1.8,Online Panel,Michigan,41,0.4,9,2024-07-31,316
Kamala Harris,Redfield & Wilton Strategies,538,2024-08-03,1.8,Online Panel,Minnesota,46,0.4,9,2024-07-31,247
Kamala Harris,Redfield & Wilton Strategies,470,2024-08-03,1.8,Online Panel,Nevada,40,0.4,9,2024-07-31,188
Kamala Harris,Redfield & Wilton Strategies,493,2024-08-03,1.8,Online Panel,New Mexico,44,0.4,9,2024-07-31,217
Kamala Harris,Redfield & Wilton Strategies,714,2024-08-03,1.8,Online Panel,North Carolina,41,0.4,9,2024-07-31,293
Kamala Harris,Redfield & Wilton Strategies,743,2024-08-03,1.8,Online Panel,Pennsylvania,44,0.4,9,2024-07-31,327
Kamala Harris,Redfield & Wilton Strategies,597,2024-08-03,1.8,Online Panel,Wisconsin,43,0.4,9,2024-07-31,257
Kamala Harris,Fabrizio,600,2024-08-01,1.7,Live Phone/Text-to-Web,Pennsylvania,48,-0.1,6,2024-07-29,288
Kamala Harris,Fabrizio,600,2024-08-01,1.7,Live Phone/Text-to-Web,Pennsylvania,45,-0.1,6,2024-07-29,270
Kamala Harris,Siena,1199,2024-08-01,2.7,Live Phone,New York,53,-0.8,7,2024-07-28,635
Kamala Harris,Siena,1199,2024-08-01,2.7,Live Phone,New York,49,-0.8,7,2024-07-28,588
Kamala Harris,Marquette Law School,877,2024-08-01,3,Live Phone/Email,Wisconsin,49,-1.1,10,2024-07-24,430
Kamala Harris,Marquette Law School,801,2024-08-01,3,Live Phone/Email,Wisconsin,50,-1.1,10,2024-07-24,400
Kamala Harris,Marquette Law School,877,2024-08-01,3,Live Phone/Email,Wisconsin,45,-1.1,10,2024-07-24,395
